num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2026S024498;21/02/2026;4:35:00;CALL. MARIA DE MAEZTU, 150;150;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;;;438853,58;4483255,86;N;
2026S024501;21/02/2026;6:35:00;CALL. AGUSTIN DE FOXA, 40;40;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Todo terreno;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442080,63;4480284,27;S;
2026S024501;21/02/2026;6:35:00;CALL. AGUSTIN DE FOXA, 40;40;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Todo terreno;Pasajero;De 50 a 54 años;Hombre;;;442080,63;4480284,27;N;
2026S024501;21/02/2026;6:35:00;CALL. AGUSTIN DE FOXA, 40;40;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Todo terreno;Pasajero;De 50 a 54 años;Mujer;;;442080,63;4480284,27;N;
2026S024501;21/02/2026;6:35:00;CALL. AGUSTIN DE FOXA, 40;40;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Todo terreno;Pasajero;De 55 a 59 años;Hombre;;;442080,63;4480284,27;N;
2026S024526;21/02/2026;5:55:00;AVDA. REYES CATOLICOS / AUTOV. A-6;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;439006,88;4476642,81;S;
2026S024526;21/02/2026;5:55:00;AVDA. REYES CATOLICOS / AUTOV. A-6;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439006,88;4476642,81;N;
2026S024526;21/02/2026;5:55:00;AVDA. REYES CATOLICOS / AUTOV. A-6;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;439006,88;4476642,81;N;
2026S024526;21/02/2026;5:55:00;AVDA. REYES CATOLICOS / AUTOV. A-6;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439006,88;4476642,81;N;
2026S024526;21/02/2026;5:55:00;AVDA. REYES CATOLICOS / AUTOV. A-6;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;439006,88;4476642,81;N;
2026S024526;21/02/2026;5:55:00;AVDA. REYES CATOLICOS / AUTOV. A-6;1;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;439006,88;4476642,81;N;
2026S024536;21/02/2026;6:20:00;CALL. ROMPEDIZO / CALL. GENERAL MILLAN ASTRAY;1;10;LATINA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;;;434996,12;4469777,48;S;
2026S024544;20/02/2026;11:50:00;AVDA. REYES CATOLICOS, 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;;;439085,63;4476714,45;N;
2026S024544;20/02/2026;11:50:00;AVDA. REYES CATOLICOS, 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;439085,63;4476714,45;N;
2026S024544;20/02/2026;11:50:00;AVDA. REYES CATOLICOS, 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 70 a 74 años;Mujer;;;439085,63;4476714,45;N;
2026S024544;20/02/2026;11:50:00;AVDA. REYES CATOLICOS, 1;1;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;Más de 74 años;Hombre;;;439085,63;4476714,45;N;
2026S024550;21/02/2026;6:20:00;CALL. ALCOCER / AVDA. REAL DE PINTO;47;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440034,50;4466827,62;N;
2026S024566;21/02/2026;7:50:00;CALL. VIA CARPETANA / CALL. CARLOS DABAN;51;11;CARABANCHEL;Solo salida de la vía;Despejado;Turismo;Conductor;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;437695,19;4472261,51;N;
2026S024579;21/02/2026;9:00:00;AVDA. POBLADOS / CALL. EXPROPIACION;170;12;USERA;Colisión fronto-lateral;;;Conductor;Desconocido;Desconocido;;;440197,64;4469187,86;N;
2026S024579;21/02/2026;9:00:00;AVDA. POBLADOS / CALL. EXPROPIACION;170;12;USERA;Colisión fronto-lateral;;Bicicleta;Conductor;De 15 a 17 años;Hombre;;;440197,64;4469187,86;N;
2026S024584;21/02/2026;7:15:00;CALL. ISABEL CLARA EUGENIA, 45;45;16;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;444692,08;4482779,07;S;
2026S024584;21/02/2026;7:15:00;CALL. ISABEL CLARA EUGENIA, 45;45;16;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;444692,08;4482779,07;N;
2026S024584;21/02/2026;7:15:00;CALL. ISABEL CLARA EUGENIA, 45;45;16;HORTALEZA;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;444692,08;4482779,07;N;
2026S024596;21/02/2026;9:57:00;AVDA. LOS ROSALES, 62;62;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442149,74;4467543,68;N;
2026S024596;21/02/2026;9:57:00;AVDA. LOS ROSALES, 62;62;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442149,74;4467543,68;N;
2026S024643;21/02/2026;11:05:00;AVDA. NAZARET / CALL. JESUS APRENDIZ;1;3;RETIRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;443066,56;4473649,03;N;
2026S024650;21/02/2026;9:50:00;CALL. ENCOMIENDA DE PALACIOS, 5;5;14;MORATALAZ;Alcance;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;445175,17;4472426,61;N;
2026S024650;21/02/2026;9:50:00;CALL. ENCOMIENDA DE PALACIOS, 5;5;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445175,17;4472426,61;N;
2026S024650;21/02/2026;9:50:00;CALL. ENCOMIENDA DE PALACIOS, 5;5;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445175,17;4472426,61;N;
2026S024650;21/02/2026;9:50:00;CALL. ENCOMIENDA DE PALACIOS, 5;5;14;MORATALAZ;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;445175,17;4472426,61;N;
2026S024659;21/02/2026;9:50:00;TRVA. CONDE DUQUE, 13;13;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;;;439692,26;4475310,65;N;
2026S024659;21/02/2026;9:50:00;TRVA. CONDE DUQUE, 13;13;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;;;439692,26;4475310,65;N;
2026S024659;21/02/2026;9:50:00;TRVA. CONDE DUQUE, 13;13;1;CENTRO;Colisión múltiple;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439692,26;4475310,65;N;
2026S024678;21/02/2026;12:20:00;AVDA. ALBUFERA / AUTOV. M-40;293;13;PUENTE DE VALLECAS;Colisión lateral;;Camión rígido;Conductor;De 45 a 49 años;Hombre;;;446012,06;4470759,01;N;
2026S024678;21/02/2026;12:20:00;AVDA. ALBUFERA / AUTOV. M-40;293;13;PUENTE DE VALLECAS;Colisión lateral;;Turismo;Conductor;De 35 a 39 años;Mujer;;;446012,06;4470759,01;N;
2026S024679;21/02/2026;12:00:00;CALLE NICOLAS SANCHEZ CON CALLE CRISTO DE LA VICTORIA;142;12;USERA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;;;440137,24;4470147,56;N;
2026S024679;21/02/2026;12:00:00;CALLE NICOLAS SANCHEZ CON CALLE CRISTO DE LA VICTORIA;142;12;USERA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;440137,24;4470147,56;N;
2026S024679;21/02/2026;12:00:00;CALLE NICOLAS SANCHEZ CON CALLE CRISTO DE LA VICTORIA;142;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;;;440137,24;4470147,56;N;
2026S024680;21/02/2026;13:00:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;438856,57;4468964,79;N;
2026S024680;21/02/2026;13:00:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438856,57;4468964,79;N;
2026S024680;21/02/2026;13:00:00;AUTOV. A-42, +00500E;+00500E;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438856,57;4468964,79;N;
2026S024692;21/02/2026;12:55:00;CALL. SILVA / CALL. GRAN VIA;8;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440016,68;4474706,23;N;
2026S024692;21/02/2026;12:55:00;CALL. SILVA / CALL. GRAN VIA;8;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440016,68;4474706,23;N;
2026S024699;21/02/2026;12:45:00;PASEO. CASTAÑOS / GTA. SIETE HERMANAS;0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;436693,30;4474216,15;N;
2026S024699;21/02/2026;12:45:00;PASEO. CASTAÑOS / GTA. SIETE HERMANAS;0;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;436693,30;4474216,15;N;
2026S024700;21/02/2026;13:20:00;CALL. MANUEL AGUILAR MUÑOZ, 1;1;21;BARAJAS;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;449947,49;4478970,51;N;
2026S024701;21/02/2026;12:49:00;EL BOSCO, S/N;14;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;De 50 a 54 años;Hombre;;;445043,57;4472161,04;N;
2026S024701;21/02/2026;12:49:00;EL BOSCO, S/N;14;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Conductor;De 55 a 59 años;Hombre;;;445043,57;4472161,04;N;
2026S024701;21/02/2026;12:49:00;EL BOSCO, S/N;14;13;PUENTE DE VALLECAS;Colisión fronto-lateral;;Turismo;Pasajero;De 50 a 54 años;Mujer;;;445043,57;4472161,04;N;
2026S024704;21/02/2026;12:00:00;CERRO. HERRADURA, 0;0;19;VICÁLVARO;Caída;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;455641,06;4473784,48;N;
2026S024705;21/02/2026;11:40:00;CALL. VALDERRIBAS / CALL. JUAN DE URBIETA;30;3;RETIRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 60 a 64 años;Hombre;3;Ingreso superior a 24 horas;442555,92;4472947,55;N;
2026S024705;21/02/2026;11:40:00;CALL. VALDERRIBAS / CALL. JUAN DE URBIETA;30;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442555,92;4472947,55;N;
2026S024705;21/02/2026;11:40:00;CALL. VALDERRIBAS / CALL. JUAN DE URBIETA;30;3;RETIRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442555,92;4472947,55;N;
2026S024707;21/02/2026;13:40:00;PASEO. PRADO, 36;36;1;CENTRO;Otro;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;;;441202,92;4473628,38;N;
2026S024708;21/02/2026;13:06:00;CALL. LUISA FERNANDA, 23;23;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;;;439303,57;4475227,77;N;
2026S024708;21/02/2026;13:06:00;CALL. LUISA FERNANDA, 23;23;9;MONCLOA-ARAVACA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;439303,57;4475227,77;N;
2026S024709;21/02/2026;13:35:00;CALL. VALMOJADO, 169;169;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;435626,02;4471375,19;N;
2026S024709;21/02/2026;13:35:00;CALL. VALMOJADO, 169;169;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;435626,02;4471375,19;N;
2026S024709;21/02/2026;13:35:00;CALL. VALMOJADO, 169;169;10;LATINA;Alcance;Despejado;Turismo;Pasajero;De 50 a 54 años;Mujer;;;435626,02;4471375,19;N;
2026S024710;21/02/2026;14:45:00;CALL. FLAUTAS / CALL. CLARINETES;9;10;LATINA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;435060,32;4469086,14;N;
2026S024710;21/02/2026;14:45:00;CALL. FLAUTAS / CALL. CLARINETES;9;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;435060,32;4469086,14;N;
2026S024710;21/02/2026;14:45:00;CALL. FLAUTAS / CALL. CLARINETES;9;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;435060,32;4469086,14;N;
2026S024710;21/02/2026;14:45:00;CALL. FLAUTAS / CALL. CLARINETES;9;10;LATINA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;14;Sin asistencia sanitaria;435060,32;4469086,14;N;
2026S024711;20/02/2026;22:00:00;AVDA. ANDALUCIA / AVDA. GRAN VIA DE VILLAVERDE;100;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441156,95;4466324,36;N;
2026S024711;20/02/2026;22:00:00;AVDA. ANDALUCIA / AVDA. GRAN VIA DE VILLAVERDE;100;17;VILLAVERDE;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;441156,95;4466324,36;N;
2026S024711;20/02/2026;22:00:00;AVDA. ANDALUCIA / AVDA. GRAN VIA DE VILLAVERDE;100;17;VILLAVERDE;Alcance;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;441156,95;4466324,36;N;
2026S024713;21/02/2026;15:00:00;PASEO. CASTELLANA, 259A;259A;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;;;441793,71;4480917,45;N;
2026S024713;21/02/2026;15:00:00;PASEO. CASTELLANA, 259A;259A;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;441793,71;4480917,45;N;
2026S024713;21/02/2026;15:00:00;PASEO. CASTELLANA, 259A;259A;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Pasajero;De 35 a 39 años;Mujer;;;441793,71;4480917,45;N;
2026S024714;21/02/2026;14:43:00;CALL. ALCALDE SAINZ DE BARANDA / CALL. DOCTOR ESQUERDO;77;3;RETIRO;Colisión lateral;;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;443228,58;4474219,25;N;
2026S024714;21/02/2026;14:43:00;CALL. ALCALDE SAINZ DE BARANDA / CALL. DOCTOR ESQUERDO;77;3;RETIRO;Colisión lateral;;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;443228,58;4474219,25;N;
2026S024715;21/02/2026;16:15:00;PLAZA. COLON / PASEO. CASTELLANA;2;7;CHAMBERÍ;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;441410,16;4475212,82;N;
2026S024715;21/02/2026;16:15:00;PLAZA. COLON / PASEO. CASTELLANA;2;7;CHAMBERÍ;Colisión lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;441410,16;4475212,82;N;
2026S024776;21/02/2026;17:55:00;CALL. BAILEN / CALL. MAYOR;25;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;439466,04;4474052,94;N;
2026S024776;21/02/2026;17:55:00;CALL. BAILEN / CALL. MAYOR;25;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439466,04;4474052,94;N;
2026S024776;21/02/2026;17:55:00;CALL. BAILEN / CALL. MAYOR;25;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;439466,04;4474052,94;N;
2026S024776;21/02/2026;17:55:00;CALL. BAILEN / CALL. MAYOR;25;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 65 a 69 años;Mujer;1;Atención en urgencias sin posterior ingreso;439466,04;4474052,94;N;
2026S024777;21/02/2026;16:57:00;CALL. FUENCARRAL, 88;88;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440492,39;4475382,01;N;
2026S024777;21/02/2026;16:57:00;CALL. FUENCARRAL, 88;88;1;CENTRO;Atropello a persona;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;14;Sin asistencia sanitaria;440492,39;4475382,01;N;
2026S024777;21/02/2026;16:57:00;CALL. FUENCARRAL, 88;88;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440492,39;4475382,01;N;
2026S024778;21/02/2026;17:55:00;CALL. FERNANDO VI, 5;5;1;CENTRO;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;440889,81;4475235,86;N;
2026S024778;21/02/2026;17:55:00;CALL. FERNANDO VI, 5;5;1;CENTRO;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;440889,81;4475235,86;N;
2026S024781;21/02/2026;18:20:00;CALL. VILLAVICIOSA, 40;40;10;LATINA;Atropello a persona;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;434508,62;4472085,30;N;1
2026S024781;21/02/2026;18:20:00;CALL. VILLAVICIOSA, 40;40;10;LATINA;Atropello a persona;Despejado;Turismo;Peatón;De 60 a 64 años;Mujer;1;Atención en urgencias sin posterior ingreso;434508,62;4472085,30;N;
2026S024782;21/02/2026;18:50:00;CALL. ZALDIVAR, 5;5;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;14;Sin asistencia sanitaria;446959,52;4475704,78;N;
2026S024782;21/02/2026;18:50:00;CALL. ZALDIVAR, 5;5;20;SAN BLAS-CANILLEJAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;446959,52;4475704,78;N;
2026S024783;21/02/2026;16:11:00;CALL. FRANCISCO LARGO CABALLERO / CALL. NICOLAS SALMERON;8;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;446498,42;4474967,36;N;
2026S024783;21/02/2026;16:11:00;CALL. FRANCISCO LARGO CABALLERO / CALL. NICOLAS SALMERON;8;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446498,42;4474967,36;N;
2026S024784;21/02/2026;18:50:00;CALL. SAN CIPRIANO, 12;12;19;VICÁLVARO;Alcance;Despejado;Furgoneta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448419,36;4472793,96;N;
2026S024784;21/02/2026;18:50:00;CALL. SAN CIPRIANO, 12;12;19;VICÁLVARO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;448419,36;4472793,96;N;
2026S024784;21/02/2026;18:50:00;CALL. SAN CIPRIANO, 12;12;19;VICÁLVARO;Alcance;Despejado;Turismo;Pasajero;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;448419,36;4472793,96;N;
2026S024791;21/02/2026;19:20:00;CALL. ROBERTO DOMINGO / AVDA. BRASILIA;3;4;SALAMANCA;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443912,04;4476109,87;N;
2026S024791;21/02/2026;19:20:00;CALL. ROBERTO DOMINGO / AVDA. BRASILIA;3;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443912,04;4476109,87;N;
2026S024792;21/02/2026;19:30:00;CALL. JACINTO VERDAGUER / CALL. ANTONIO DE LEYVA;13;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;439309,31;4471953,64;N;1
2026S024792;21/02/2026;19:30:00;CALL. JACINTO VERDAGUER / CALL. ANTONIO DE LEYVA;13;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439309,31;4471953,64;N;
2026S024793;21/02/2026;19:41:00;AVDA. POBLADOS, 126;126;12;USERA;Alcance;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;;;439051,40;4469492,82;N;
2026S024793;21/02/2026;19:41:00;AVDA. POBLADOS, 126;126;12;USERA;Alcance;Despejado;Furgoneta;Pasajero;De 25 a 29 años;Hombre;;;439051,40;4469492,82;N;
2026S024793;21/02/2026;19:41:00;AVDA. POBLADOS, 126;126;12;USERA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;;;439051,40;4469492,82;N;
2026S024793;21/02/2026;19:41:00;AVDA. POBLADOS, 126;126;12;USERA;Alcance;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;;;439051,40;4469492,82;N;
2026S024794;20/02/2026;21:00:00;CALL. SANTA VIRGILIA, 21;21;16;HORTALEZA;Colisión frontal;;Furgoneta;Conductor;Desconocido;Desconocido;;;445765,63;4480818,73;N;
2026S024794;20/02/2026;21:00:00;CALL. SANTA VIRGILIA, 21;21;16;HORTALEZA;Colisión frontal;;Turismo;Conductor;De 25 a 29 años;Mujer;;;445765,63;4480818,73;N;
2026S024794;20/02/2026;21:00:00;CALL. SANTA VIRGILIA, 21;21;16;HORTALEZA;Colisión frontal;;Turismo;Conductor;De 50 a 54 años;Hombre;;;445765,63;4480818,73;N;
2026S024795;21/02/2026;17:31:00;AVDA. MIGUEL HERNANDEZ, 48;48;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;446137,51;4471064,58;;
2026S024795;21/02/2026;17:31:00;AVDA. MIGUEL HERNANDEZ, 48;48;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;446137,51;4471064,58;N;
2026S024796;21/02/2026;20:00:00;CALL. FERROCARRIL, 17;17;2;ARGANZUELA;Colisión lateral;;Todo terreno;Conductor;Desconocido;Desconocido;;;440962,20;4472488,66;N;
2026S024796;21/02/2026;20:00:00;CALL. FERROCARRIL, 17;17;2;ARGANZUELA;Colisión lateral;;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440962,20;4472488,66;N;
2026S024808;21/02/2026;17:10:00;CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LORETO;1;15;CIUDAD LINEAL;Colisión lateral;Despejado;Todo terreno;Conductor;Desconocido;Desconocido;;;444409,23;4476281,39;N;
2026S024808;21/02/2026;17:10:00;CALL. VIRGEN DEL PORTILLO / CALL. VIRGEN DE LORETO;1;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;444409,23;4476281,39;N;
2026S024809;21/02/2026;19:55:00;AVDA. MEMORIA / AVDA. REYES CATOLICOS;4;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;;;438593,81;4476605,30;N;
2026S024809;21/02/2026;19:55:00;AVDA. MEMORIA / AVDA. REYES CATOLICOS;4;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;;;438593,81;4476605,30;N;
2026S024809;21/02/2026;19:55:00;AVDA. MEMORIA / AVDA. REYES CATOLICOS;4;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;;;438593,81;4476605,30;N;
2026S024809;21/02/2026;19:55:00;AVDA. MEMORIA / AVDA. REYES CATOLICOS;4;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Pasajero;De 45 a 49 años;Mujer;;;438593,81;4476605,30;N;
2026S024809;21/02/2026;19:55:00;AVDA. MEMORIA / AVDA. REYES CATOLICOS;4;9;MONCLOA-ARAVACA;Colisión múltiple;Despejado;Turismo;Pasajero;De 70 a 74 años;Hombre;;;438593,81;4476605,30;N;
2026S024810;21/02/2026;17:20:00;AUTOV. M-30, 07RT40;07RT40;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;;;444297,06;4474397,60;S;
2026S024810;21/02/2026;17:20:00;AUTOV. M-30, 07RT40;07RT40;15;CIUDAD LINEAL;Choque contra obstáculo fijo;Despejado;Furgoneta;Pasajero;De 25 a 29 años;Mujer;;;444297,06;4474397,60;N;
2026S024811;21/02/2026;20:50:00;AVDA. POBLADOS, 144;144;12;USERA;Alcance;;Turismo;Conductor;De 35 a 39 años;Hombre;;;439637,34;4469405,51;S;
2026S024811;21/02/2026;20:50:00;AVDA. POBLADOS, 144;144;12;USERA;Alcance;;Turismo;Conductor;De 40 a 44 años;Hombre;;;439637,34;4469405,51;N;
